fips,pct_snap,pct_old,pct_child,pct_white,pct_black,pct_hisp
01001,0.132092198582,0.0719078179697,0.194734699416,0.10693624018,0.246474735605,0.0909090909091
01003,0.0885734621807,0.0500522056904,0.182822922245,0.0729168261355,0.248096334337,0.119887955182
01005,0.229305631493,0.143455497382,0.388609715243,0.103983656793,0.39800472565,0.0762195121951
01007,0.158943204295,0.0969968933379,0.275610801543,0.126265225596,0.333047945205,0.0689655172414
01009,0.138530620044,0.0898756660746,0.240580847724,0.136532461744,0.256198347107,0.119140625
01011,0.211959423385,0.180327868852,0.332133213321,0.0771123872026,0.279776179057,0.0
01013,0.257239791591,0.183598183882,0.471971775774,0.141995259642,0.416060517894,0.21359223301
01015,0.196348240275,0.112586898774,0.329245553643,0.148367100959,0.378047470734,0.217705510388
01017,0.181209984893,0.126363956353,0.367032967033,0.0954203037188,0.319864048338,0.387096774194
01019,0.167149923247,0.101589217461,0.302892340653,0.162394727206,0.25415282392,0.589147286822
01021,0.181315644002,0.122977880489,0.31590599455,0.16164884637,0.374738311235,0.246414602347
01023,0.229098805646,0.158795091112,0.399742930591,0.129197313719,0.357082273113,0.882352941176
01025,0.194770707793,0.151240951396,0.301657458564,0.0864990190833,0.341403766202,0.2
01027,0.157394113424,0.103032820939,0.234936092514,0.1328125,0.245530393325,0.215189873418
01029,0.15073594609,0.133064516129,0.206340057637,0.13865076407,0.491978609626,0.192307692308
01031,0.131929162737,0.0819602272727,0.242240967691,0.0894003241491,0.353383458647,0.189423076923
01033,0.172622760895,0.103829321663,0.296955079891,0.144087921798,0.300975995779,0.288537549407
01035,0.297614314115,0.22202873313,0.513595166163,0.142754145638,0.478180129991,0.0
01037,0.176563202879,0.119289340102,0.360984503191,0.139357828534,0.255395683453,0.211538461538
01039,0.168035249349,0.098889396014,0.350403137939,0.135254473623,0.380652547224,0.137142857143
01041,0.184181415929,0.117059891107,0.290400972053,0.157963107301,0.269830028329,0.56
01043,0.142715019255,0.0877385908413,0.223072996427,0.135529801325,0.401294498382,0.258939580764
01045,0.166409861325,0.103242193336,0.270404088804,0.119917067951,0.334984860996,0.181818181818
01047,0.318346761793,0.207861033417,0.495786516854,0.0806574923547,0.432215877694,0.0
01049,0.161176898517,0.0980146290491,0.27935723115,0.143228707459,0.353448275862,0.333502280791
01051,0.11982388091,0.0792550439731,0.207115881534,0.0938196112688,0.246667992839,0.360714285714
01053,0.247797918032,0.138963600502,0.442543859649,0.157186823208,0.43137254902,0.0
01055,0.163845903852,0.0987191880135,0.272317772318,0.134871500619,0.321756553682,0.304761904762
01057,0.232381225779,0.0919920582396,0.408368644068,0.194047223146,0.498293515358,0.0
01059,0.188127704744,0.073826903024,0.376015759665,0.180771954674,0.236059479554,0.361137440758
01061,0.183061112131,0.0972745402172,0.413210445469,0.161481635626,0.309751434034,0.530534351145
01063,0.375076173065,0.269426751592,0.658446362515,0.096062992126,0.437931034483,0.0
01065,0.252739841511,0.180439121756,0.355241716458,0.0821256038647,0.377593360996,0.0
01067,0.167391304348,0.115070284407,0.285494618145,0.123029682702,0.292538915727,0.254716981132
01069,0.145220960876,0.0860672336979,0.276094276094,0.0776443721671,0.347275031686,0.262749445676
01071,0.148102815177,0.100529696833,0.257516973812,0.13693626932,0.410764872521,0.0522193211488
01073,0.154076569891,0.10538419016,0.26983274417,0.0558478122664,0.289373006445,0.160706401766
01075,0.233121848056,0.133615710435,0.43043043043,0.216130830701,0.35864978903,0.893617021277
01077,0.139257191595,0.0811769341915,0.256933779022,0.116623786692,0.329970002727,0.222433460076
